Artist,title,lyrics
David Bowie,station to station,"the return of the thin white duke<c> throwing darts in lovers eyes<c> here are we, one magical moment<c> such is the stuff, from where dreams are woven<c> bending sound, dredging the ocean<c> lost in my circle<c> here am i, flashing no color<c> tall in this room overlooking the ocean<c> here are we, one magical movement<c> from kether to malkuth<c> there are you, drive like a demon<c> from station to station<c> the return of the thin white duke<c> throwing darts in lovers eyes<c> the return of the thin white duke<c> throwing darts in lovers eyes<c> the return of the thin white duke<c> making sure white stains<c> once there were mountains on mountains<c> and once there were sun birds to soar with<c> and once i could never be down<c> got to keep searching and searching<c> and oh, what will i be believing<c> and who will connect me with love?<c> wonder who, wonder who, wonder when<c> have you sought fortune, evasive and shy?<c> drink to the men who protect you and i<c> drink, drink, drain your glass, raise your glass high<c> its not the sideeffects of the cocaine<c> im thinking that it must be love<c> its too late to be grateful<c> its too late to be late again<c> its too late to be hateful<c> the european canon is near<c> i must be only one in a million<c> i wont let the day pass without her<c> its too late to be grateful<c> its too late to be late again<c> its too late to be hateful<c> the european canon is here<c> should i believe that ive been stricken?<c> does my face show some kind of glow?<c> its too late to be grateful<c> its too late to be late again<c> its too late to be hateful<c> the european canon is here, yes its here<c> its too late, its too late<c> its too late, its too late<c> its too late<c> the european canon is near<c> its not the sideeffects of the cocaine<c> im thinking that it must be love<c> its too late to be grateful<c> its too late to be late again<c> its too late to be hateful<c> the european canon is here<c> i must be only one in a million<c> i wont let the day pass without her<c> its too late to be grateful<c> its too late to be late again<c> its too late to be hateful<c> the european canon is here, yes its here<c> should i believe that ive been stricken?<c> does my face show some kind of glow?<c> its too late to be grateful<c> its too late to be late again<c> its too late to be hateful<c> the european canon is here, yes its here<c> its too late, its too late<c> its too late, its too late<c> its too late<c> the european canon is here16embedshare urlcopyembedcopy"
David Bowie,suffragette city,"hey man oh, leave me alone, you know<c> hey man oh, henry, get off the phone, i gotta<c> hey man i gotta straighten my face<c> this mellow thighed chick just put my spine out of place<c> hey man my schooldays insane<c> hey man my works down the drain<c> hey man well, shes a total blamblam<c> she said she had to squeeze it but she, and then she<c> oh, dont lean on me, man, cause you cant afford the ticket<c> back from suffragette city<c> oh, dont lean on me, man, cause you aint got time to check it<c> you know my suffragette city<c> is outta sight<c> shes all right<c> hey, man oh, henry, dont be unkind, go away<c> hey, man i cant take you this time, no way<c> hey, man dear droogie, dont crash here<c> theres only room for one and here she comes, here she comes<c> oh, dont lean on me, man, cause you cant afford the ticket<c> back from suffragette city<c> oh, dont lean on me, man, cause you aint got time to check it<c> you know my suffragette city<c> is outta sight<c> shes all right<c> oh, hit me<c> oh, dont lean on me, man, cause you cant afford the ticket<c> back from suffragette city<c> oh, dont lean on me, man, cause you aint got time to check it<c> you know my suffragette city<c> dont lean on me, man, cause you cant afford the ticket<c> back from suffragette city<c> and dont lean on me, man, cause you aint got time to check it<c> you know my suffragette city<c> is outta sight<c> whoa, shes all right<c> a suffragette city<c> a suffragette city<c> im back on suffragette city<c> im back on suffragette city<c> whoa, suffragette city<c> ooh, suffragette city<c> oohhow, suffragette city<c> oohhow, suffragette city<c> oohhow, suffragette<c> oh, wham, bam, thank you, maam<c> a suffragette city<c> a suffragette city<c> quite all right<c> a suffragette city<c> too fine<c> a suffragette city<c> ooh, a suffragette city<c> oh, my suffragette city<c> oh, my suffragette city<c> oh, suffragette<c> suffragette2embedshare urlcopyembedcopy"
David Bowie,lets dance,"ah, ah, ah, ah<c> lets dance<c> lets dance<c> lets dance put on your red shoes and dance the blues<c> lets dance to the song theyre playing on the radio<c> lets sway while colour lights up your face<c> lets sway sway through the crowd to an empty space<c> if you say run, ill run with you<c> and if you say hide, well hide<c> because my love for you would break my heart in two<c> if you should fall, into my arms and tremble like a flower<c> lets dance<c> lets dance<c> lets dance for fear your grace should fall<c> lets dance for fear tonight is all<c> lets sway you could look into my eyes<c> lets sway under the moonlight, this serious moonlight<c> and if you say run, ill run with you<c> and if you say hide, well hide<c> because my love for you would break my heart in two<c> if you should fall, into my arms and tremble like a flower<c> lets dance<c> lets dance<c> lets dance put on your red shoes and dance the blues<c> lets dance to the song were playing<c> lets sway<c> lets sway under the moonlight, this serious moonlight<c> lets dance<c> lets...<c> lets...<c> lets...<c> lets sway<c> lets...<c> lets dance, lets dance, lets dance, lets dance, lets dance<c> lets dance<c> lets sway<c> lets sway<c> lets dance, lets dance, lets dance, lets dance, lets dance<c> lets dance<c> lets dance<c> lets dance<c> lets dance18embedshare urlcopyembedcopy"
David Bowie,oh you pretty things,"wake up you sleepy head<c> put on some clothes, shake up your bed<c> put another log on the fire for me<c> ive made some breakfast and coffee<c> look out my window and what do i see<c> a crack in the sky and a hand reaching down to me<c> all the nightmares came today<c> and it looks as though theyre here to stay<c> what are we coming to<c> no room for me, no fun for you<c> i think about a world to come<c> where the books were found by the golden ones<c> written in pain, written in awe<c> by a puzzled man who questioned what we were here for<c> all the strangers came today<c> and it looks as though theyre here to stay<c> oh, you pretty things<c> dont you know youre driving your mamas and papas insane?<c> oh, you pretty things<c> dont you know youre driving your mamas and papas insane<c> let me make it plain<c> you gotta make way for the homo superior<c> look out at your children<c> see their faces in golden rays<c> dont kid yourself, they belong to you<c> theyre the start of the coming race<c> the earth is a bitch, weve finished our news<c> homo sapiens have outgrown their use<c> all the strangers came today<c> and it looks as though theyre here to stay<c> oh, you pretty things<c> dont you know youre driving your mamas and papas insane<c> oh, you pretty things<c> dont you know youre driving your mamas and papas insane<c> let me make it plain<c> gotta make way for the homo superior17embedshare urlcopyembedcopy"
David Bowie,sue or in a season of crime,"sue<c> i got the job<c> well buy the house<c> youll need to rest<c> but now well make it<c> sue<c> the clinic called<c> the xrays fine<c> i brought you home<c> i just said home<c> sue, you said you want it writ<c> sue, the virgin on your stone<c> for your grave<c> why too dark to speak the words?<c> for, i know that you have a son<c> oh, folly, sue<c> ride the train, im far from home<c> in a season of crime none need atone<c> i kissed your face<c> sue, ive pushed you down beneath the weeds<c> endless faith in hopeless deeds<c> i kissed your face<c> i touched your face<c> sue, goodbye<c> sue, i found your note<c> that you wrote last night<c> it cant be right<c> you went with him<c> sue, i never dreamed<c> im such a fool<c> right from the start<c> you went with that clown8embedshare urlcopyembedcopy"
David Bowie,soul love,"stone love  she kneels before the grave<c> a brave son  who gave his life<c> to save the slogan<c> that hovers between the headstone and her eyes<c> for they penetrate her grieving<c> new love  a boy and girl are talking<c> new words  that only they can share in<c> new words  a love so strong it tears their hearts<c> to sleep  through the fleeting hours of morning<c> love is careless in its choosing<c> sweeping over cross a baby<c> love descends on those defenseless<c> idiot love will spark the fusion<c> inspirations have i none<c> just to touch the flaming dove<c> all i have is my love of love<c> and love is not loving<c> soul love  the priest that tastes the word and<c> told of love  and how my god on high is<c> all love  though reaching up my loneliness<c> evolves, by the blindness that surrounds him<c> love is careless in its choosing<c> sweeping over cross a baby<c> love descends on those defenseless<c> idiot love will spark the fusion<c> inspirations have i none<c> just to touch the flaming dove<c> all i have is my love of love<c> and love is not loving<c> 15embedshare urlcopyembedcopy"
David Bowie,china girl,"ohohohoh, little china girl<c> ohohohoh, little china girl<c> i could escape this feeling with my china girl<c> i feel a wreck without my little china girl<c> i hear her heart beating loud as thunder<c> saw the stars crashing<c> im a mess without my little china girl<c> wake up in the mornings, wheres my little china girl?<c> i hear her hearts beating loud as thunder<c> i saw the stars crashing down<c> im feeling tragic like im marlon brando<c> when i look at my china girl<c> i could pretend that nothing really meant too much<c> when i look at my china girl<c> i stumble into town just like a sacred cow<c> visions of swastikas in my head, plans for everyone<c> its in the white of my eyes<c> my little china girl<c> you shouldnt mess with me<c> ill ruin everything you are<c> you know, ill give you television<c> ill give you eyes of blue<c> ill give you a man who wants to rule the world<c> and when i get excited<c> my little china girl says<c> oh baby, just you shut your mouth<c> she says... shh<c> she says... shh<c> she says...<c> and when i get excited<c> my little china girl says<c> oh baby, just you shut your mouth<c> and when i get excited<c> my little china girl says<c> oh baby, just you shut your mouth<c> she says... shh<c> she says...<c> ohohohoh, little china girl<c> ohohohoh, little china girl<c> ohohohoh, little china girl<c> ohohohoh, little china girl9embedshare urlcopyembedcopy"
David Bowie,valentines day,"valentine told me whos to go<c> feelings hes treasured most of all<c> the teachers and the football star<c> its in his tiny face<c> its in his scrawny hand<c> valentine told me so<c> hes got something to say, its valentines day<c> the rhythm of the crowd<c> teddy and judy down<c> valentine sees it all<c> hes got something to say, its valentines day<c> valentine told me how it feels<c> if all the world were under his heels<c> or stumbling through the mall<c> its in his tiny face<c> its in his scrawny hand<c> valentine knows it all<c> hes got something to say, its valentines day<c> yeah
valentine valentine<c> yeah woo woo<c> valentine valentine<c> its in his scrawny hand<c> its in his icy heart<c> its happening today<c> valentine valentine<c> its in his scrawny hands<c> its in his icy heart<c> its happening today<c> valentine valentine11embedshare urlcopyembedcopy"
David Bowie,fame,"fame, fame makes a man take things over<c> fame, fame lets him loose, hard to swallow<c> fame, fame puts you there where things are hollow<c> fame fame<c> fame, its not your brain, its just the flame<c> that burns your change to keep you in... sane sane<c> fame fame<c> fame, fame what you like is in the limo<c> fame, fame what you get is no tomorrow<c> fame, fame what you need you have to borrow<c> fame fame<c> fame, nein its mine is just his line<c> to bind your time, it drives you to... crime<c> fame fame<c> could it be the best, could it be?<c> really be, really, babe?<c> could it be, my babe, could it, babe?<c> could it, babe? could it, babe?<c> is it any wonder i reject you first?<c> fame, fame fame, fame, fame fame<c> is it any wonder you are too cool to fool<c> fame fame<c> fame, bully for you, chilly for me<c> got to get a rain check on... pain pain<c> fame
fame, fame, fame, fame, fame, fame, fame, fame<c> fame, fame, fame, fame, fame, fame, fame, fame<c> fame, fame, fame, fame, fame, fame, fame<c> fame<c> whats your name?<c> feeling so gay, feeling gay7embedshare urlcopyembedcopy"
David Bowie,sound and vision,"dont you wonder sometimes<c> bout sound and vision?<c> blue, blue, electric blue<c> thats the colour of my room<c> where i will live<c> blue, blue<c> pale blinds drawn all day<c> nothing to read, nothing to say<c> blue, blue<c> i will sit right down<c> waiting for the gift of sound and vision<c> and i will sing<c> waiting for the gift of sound and vision<c> drifting into my solitude<c> over my head<c> dont you wonder sometimes<c> bout sound and vision?8embedshare urlcopyembedcopy"
David Bowie,lady stardust,"people stared at the makeup on his face<c> laughed at his long black hair, his animal grace<c> the boy in the bright blue jeans<c> jumped up on the stage<c> lady stardust sang his songs<c> of darkness and disgrace<c> and he was alright<c> the band was altogether<c> yes, he was alright<c> the song went on forever<c> yes, he was awful nice<c> really quite outta sight<c> and he sang all night long<c> femme fatales emerged from shadows to watch this creature fair<c> boys stood upon their chairs to make their point of view<c> i smiled sadly for a love i could not obey<c> lady stardust sang his songs of darkness and dismay<c> and he was alright<c> the band was altogether<c> yes, he was alright<c> the song went on forever<c> and he was awful nice<c> really quite paradise, and he sang<c> all night, all night long<c> ooh, how i sighed<c> when they asked if i knew his name<c> oh, it was alright<c> the band was altogether<c> yes, he was alright<c> and the song went on forever<c> he was awful nice<c> really quite paradise, he sang<c> all night long<c> get some pussy now7embedshare urlcopyembedcopy"
David Bowie,the next day,"look into my eyes he tells her<c> im gonna say goodbye he says, yeah<c> do not cry she begs of him goodbye, yeah<c> all that day she thinks of his love, yeah<c> they whip him through the streets and alleys there<c> the gormless and the baying crowd right there<c> they cant get enough of that doomsday song<c> they cant get enough of it all<c> listen<c> listen to the whores he tells her<c> he fashions paper sculptures of them<c> then drags them to the rivers bank in the cart<c> their soggy paper bodies wash ashore in the dark<c> and the priest stiff in hate now demanding fun begin<c> of his women dressed as men for the pleasure of that priest<c> here i am, not quite dying<c> my body left to rot in a hollow tree<c> its branches throwing shadows on the gallows for me<c> and the next day, and the next, and another day<c> ignoring the pain of their particular diseases<c> they chase him through the alleys chase him down the steps<c> they haul him through the mud and they chant for his death<c> and drag him to the feet of the purple headed priest<c> first they give you everything that you want<c> then they take back everything that you have<c> they live upon their feet and they die upon their knees<c> they can work with satan while they dress like the saints<c> they know god exists for the devil told them so<c> they scream my name aloud down into the well below<c> here i am, not quite dying<c> my body left to rot in a hollow tree<c> its branches throwing shadows on the gallows for me<c> and the next day, and the next, and another day<c> here i am, not quite dying<c> my body left to rot in a hollow tree<c> its branches throwing shadows on the gallows for me<c> and the next day, and the next, and another day<c> here i am, not quite dying<c> my body left to rot in a hollow tree<c> its branches throwing shadows on the gallows for me<c> and the next day, and the next, and another day<c> listen5embedshare urlcopyembedcopy"
David Bowie,quicksand,"im closer to the golden dawn<c> immersed in crowleys uniform<c> of imagery<c> im living in a silent film<c> portraying himmlers sacred realm<c> of dream reality<c> im frightened by the total goal<c> drawing to the ragged hole<c> and i aint got the power anymore<c> no i aint got the power anymore<c> im the twisted name on garbos eyes<c> living proof of churchills lies<c> im destiny<c> im torn between the light and dark<c> where others see their targets<c> divine symmetry<c> should i kiss the vipers fang<c> or herald loud the death of man<c> im sinking in the quicksand of my thought<c> and i aint got the power anymore<c> dont believe in yourself<c> dont deceive with belief<c> knowledge comes with deaths release<c> ah<c> ah
im not a prophet or a stone age man<c> just a mortal with potential of a superman<c> im living on<c> im tethered to the logic of homo sapien<c> cant take my eyes from the great salvation<c> of bullshit faith<c> if i dont explain what you ought to know<c> you can tell me all about it<c> on the next bardo<c> im sinking in the quicksand of my thought<c> and i aint got the power anymore<c> dont believe in yourself<c> dont deceive with belief<c> knowledge comes with deaths release<c> ah<c> ah
dont believe in yourself<c> dont deceive with belief<c> knowledge comes with deaths release<c> ah<c> ah12embedshare urlcopyembedcopy"
David Bowie,diamond dogs,"this aint rock n roll, this is genocide<c> as they pulled you out of the oxygen tent<c> you asked for the latest party<c> with your silicone hump and your ten inch stump<c> dressed like a priest you was<c> tod brownings freak you was<c> crawling down the alley on your hands and knee<c> im sure youre not protected, for its plain to see<c> the diamond dogs are poachers and they hide behind trees<c> hunt you to the ground they will, mannequins with kill appeal<c> will they come? ill keep a friend serene<c> will they come? oh baby, come on to me<c> will they come? well, shes come, been and gone<c> come out of the garden, baby<c> youll catch your death in the fog<c> young girl, they call them the diamond dogs<c> young girl, they call them the diamond dogs<c> the halloween jack is a real cool cat<c> and he lives on top of manhattan chase<c> the elevators broke, so he slides down a rope<c> onto the street below, oh tarzan, go man go<c> meet his little hussy with his ghost town approach<c> her face is sans feature, but she wears a dali brooch<c> sweetly reminiscent, something mother used to bake<c> wrecked up and paralysed, diamond dogs are stabilised<c> will they come? ill keep a friend serene<c> will they come? oh baby, come on to me<c> will they come? well, shes come, been and gone<c> come out of the garden, baby<c> youll catch your death in the fog<c> young girl, they call them the diamond dogs<c> young girl, they call them the diamond dogs<c> ooooooh call them the diamond dogs<c> ooooooh call them the diamond dogs<c> oh, hoo<c> ah ooh<c> in the year of the scavenger, the season of the bitch<c> sashay on the boardwalk, scurry to the ditch<c> just another future song, lonely little kitsch<c> theres gonna be sorrow try and wake up tomorrow<c> will they come? ill keep a friend serene<c> will they come? oh baby, come on to me<c> will they come? well, shes come, been and gone<c> come out of the garden, baby<c> youll catch your death in the fog<c> young girl, they call them the diamond dogs<c> young girl, they call them the diamond dogs<c> ooooooh, call them the diamond dogs<c> ooooooh, call them the diamond dogs<c> bowwow, woof woof, bowwow, wow<c> call them the diamond dogs<c> dogs<c> call them the diamond dogs, call them, they call them<c> call them the diamond dogs, call them, call them, ooh hoo<c> call them the diamond dogs<c> keep cool, diamond dogs rule, ok<c> hey hey hey hey<c> beware of the diamond dogs<c> beware of the diamond dogs<c> beware of the diamond dogs<c> beware of the diamond dogs8embedshare urlcopyembedcopy"
David Bowie,queen bitch,"im up on the eleventh floor<c> and im watching the cruisers below<c> hes down on the street<c> and hes trying hard to pull sister flo<c> oh, my hearts in the basement<c> my weekends at an all time low<c> cause shes hoping to score<c> so i cant see her letting him go<c> walk out of her heart, walk out of her mind<c> oh, not her<c> shes so swishy in her satin and tat<c> in her frock coat and bippertybopperty hat<c> oh god, i could do better than that<c> shes an oldtime ambassador<c> of sweet talking, night walking games<c> and shes known in the darkest clubs<c> for pushing ahead of the dames<c> if she says she can do it then she can do it<c> she dont make false claims<c> but shes a queen and such are queens<c> that your laughter is sucked in their brains<c> now shes leading him on<c> and shell lay him right down<c> yes, shes leading him on<c> and shell lay him right down<c> but it could have been me<c> yes, it could have been me<c> why didnt i say<c> why didnt i say, no, no, no<c> shes so swishy in her satin and tat<c> in her frock coat and bippertybopperty hat<c> oh god, i could do better than that<c> so i lay down a while<c> and i gaze at my hotel wall<c> oh, the cot is so cold<c> it dont feel like no bed at all<c> yeah, i lay down a while<c> and i look at my hotel wall<c> and hes down on the street<c> so i throw both his bags down the hall<c> and im phoning a cab<c> cause my stomach feels small<c> theres a taste in my mouth<c> and its no taste at all<c> it could have been me<c> oh yeah, it could have been me<c> why didnt i say<c> why didnt i say, no, no, no<c> shes so swishy in her satin and tat<c> in her frock coat and bippertybopperty hat<c> oh god, i could do better than that<c> ooh, you bet ya<c> oh yeah<c> uhhuh<c> mmm11embedshare urlcopyembedcopy"
David Bowie,im afraid of americans,"johnnys in america,<c> loteks at the wheel<c> no one needs anyone<c> they dont even just pretend<c> johnnys in america<c> im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> im afraid of americans<c> johnnys in america<c> johnny wants a plane<c> johnny wants to suck on a coke<c> johnny wants a woman<c> johnny wants to think of a joke<c> johnnys in america<c> im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> im afraid of americans<c> johnnys in america<c> johnnys in america<c> johnny looks up at the stars<c> johnny combs his hair and johnny wants pussy and cars<c> johnnys in america<c> johnnys in america<c> im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> im afraid of americans<c> god is an american<c> god is an american<c> im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> yeah, im afraid of americans<c> im afraid of the world<c> im afraid i cant help it<c> im afraid i cant<c> im afraid of americans<c> god is an american<c> god is an american<c> god is an american<c> god is an american<c> god is an american8embedshare urlcopyembedcopy"
David Bowie,golden years,"golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> dont let me hear you say<c> lifes taking you nowhere, angel<c> come get up, my baby<c> look at that sky, lifes begun<c> nights are warm and the days are young<c> come get up, my baby<c> theres my baby, lost thats all<c> once im begging you save her little soul<c> golden years, gold, whop, whop, whop<c> come get up, my baby<c> last night they loved you<c> opening doors and pulling some strings, angel<c> come get up, my baby<c> in walked luck and you looked in time<c> never look back, walk tall, act fine<c> come get up, my baby<c> ill stick with you baby for a thousand years<c> nothings gonna touch you in these golden years<c> golden years<c> golden years, gold, whop, whop, whop<c> come get up, my baby<c> some of these days, and it wont be long<c> gonna drive back down where you once belonged<c> in the back of a dream car twenty foot long<c> come get up, my baby<c> dont cry my sweet, dont break my heart<c> doing all right, but you gotta get smart<c> wish upon, wish upon, day upon day<c> i believe, oh lord, i believe all the way<c> come get up, my baby<c> run for the shadows, run for the shadows<c> run for the shadows in these golden years<c> theres my baby, lost thats all<c> once im begging you save her little soul<c> golden years, gold, whop, whop, whop<c> come get up, my baby<c> dont let me hear you say lifes taking you nowhere, angel<c> come get up, my baby<c> run for the shadows, run for the shadows<c> run for the shadows in these golden years<c> ill stick with you baby for a thousand years<c> nothings gonna touch you in these golden years<c> golden years<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop<c> golden years, gold, whop, whop, whop8embedshare urlcopyembedcopy"
David Bowie,scary monsters and super creeps,"she had an horror of rooms, she was tired, you cant hide beat<c> when i looked in her eyes, they were blue but nobody home<c> well, she couldve been a killer if she didnt walk the way she do<c> and she do<c> she opened strange doors that wed never close again<c> she began to wail jealousys scream<c> waiting at the lights, know what i mean<c> scary monsters, super creeps<c> keep me running, running scared<c> scary monsters, super creeps<c> keep me running, running scared<c> she asked me to stay and i stole her room<c> she asked for my love and i gave her a dangerous mind<c> now shes stupid in the street and she cant socialise<c> well, i love the little girl and ill love her till the day she dies<c> she wails jimmys guitar sound, jealousys scream<c> waiting at the lights, know what i mean<c> scary monsters, super creeps<c> keep me running, running scared<c> scary monsters and super creeps<c> keep me running, running scared<c> scary monsters and super creeps<c> keep me running, running scared<c> scary monsters and super creeps<c> keep me running, running scared<c> scary monsters and super creeps<c> keep me running, running scared<c> scary monsters and super creeps<c> keep me running, running scared8embedshare urlcopyembedcopy"
David Bowie,star,"tony went to fight in belfast<c> rudi stayed at home to starve<c> i could make it all worthwhile as a rock  roll star<c> bevan tried to change the nation<c> sonny wants to turn the world, well, he can tell you that he tried<c> i could make a transformation as a rock  roll star<c> so inviting  so enticing to play the part<c> i could play the wild mutation as a rock  roll star<c> i could do with the money you know that i could<c> im so wiped out with things as they are<c> you know that i could<c> id send my photograph to my honey<c> and id cmon like a regular superstar<c> i could make a transformation as a rock  roll star<c> so inviting  so enticing to play the part<c> i could play the wild mutation as a rock  roll star<c> get it on, yeah<c> i could do with the money you know that i could<c> im so wiped out with things as they are<c> you know that i could<c> id send my photograph to my honey<c> and id cmon like a regular superstar<c> i could fall asleep at night as a rock  roll star<c> i could fall in love all right as a rock  roll star<c> rock  roll star<c> rock  roll star<c> just watch me now2embedshare urlcopyembedcopy"
David Bowie,time,"time  hes waiting in the wings<c> he speaks of senseless things<c> his script is you and me, boy<c> time  he flexes like a whore<c> falls wanking to the floor<c> his trick is you and me, boy<c> time  in quaaludes and red wine<c> demanding billy dolls<c> and other friends of mine<c> take your time<c> the sniper in the brain<c> regurgitating drain<c> incestuous and vain<c> and many other last names<c> well, i look at my watch it says 9:25 and i think<c> oh god im still alive.<c> we should be on by now<c> we should be on by now<c> li, li, li, li, li, li, li, li, li, li<c> li, li, li, li, li, li, li, li, li, li<c> li, li, li, li, li, li, li, li, li, li<c> li, li, li, li, li, li, li, li, li, li<c> you  are not a victim<c> you  just scream with boredom<c> you  are not evicting time...<c> chimes  goddamn, youre looking old<c> youll freeze and catch a cold<c> cause youve left your coat behind<c> take your time<c> breaking up is hard<c> but keeping dark is hateful<c> i had so many dreams<c> i had so many breakthroughs<c> but you, my love, were kind<c> but love has left you dreamless<c> the door to dreams was closed<c> your park was real and dreamless<c> perhaps youre smiling now<c> smiling through this darkness<c> but all i have to give<c> is guilt for dreaming<c> we should be on by now<c> we should be on by now<c> we should be on by now<c> we should be on by now<c> we should be on by now<c> li, li, li, li, li, li, li, li<c> li, li, li, li, li, li, li, li, li<c> li, li, li, li, li, li, li, li<c> li, li, li, li, li, li, li, li, li<c> li, li, li, li, li, li, li, li<c> la, la, la, la, la, la, la, la, la<c> la, la, la, la, la, la, la, la<c> la, la, la, la, la, la, la, la, la<c> la, la, la, la, la, la, la, la<c> la, la, la, la, la, la, yes, time10embedshare urlcopyembedcopy"
David Bowie,hang on to yourself,"well, shes a tongue twisting storm<c> shell come to the show tonight<c> praying to the light machine<c> she wants my honey not my money<c> shes a funkythigh collector<c> laying on electric dreams<c> well, come on, come on<c> weve really got a good thing going<c> well, come on, well, come on<c> if you think were gonna make it you better hang on to yourself<c> we cant dance, we dont talk much, we just ball and play<c> but then we move like tigers on vaseline<c> well, the bitter comes out better on a stolen guitar<c> youre the blessed, were the spiders from mars<c> well, come on, come on<c> weve really got a good thing going<c> well, come on, well come on<c> if you think were gonna make it you better hang on to yourself<c> come on<c> lay it on<c> come on, come on<c> weve really got a good thing going<c> well, come on, well, come on<c> if you think were gonna make it you better hang on to yourself<c> well, come on, come on<c> weve really got a good thing going<c> well, come on, well, come on<c> if you think were gonna make it you better hang on to yourself<c> come on, ah, come on, ah, come on, ah, come on, ah<c> come on, ah, come on, ah, come on, ah, come on, ah<c> come on, ah, come on, ah, come on, ah, come on, ah<c> come on, ah, come on, ah, come on, ah, come on, ah4embedshare urlcopyembedcopy"
David Bowie,sweet thing,"its safe in the city<c> to love in a doorway<c> to wrangle some screams from the dawn<c> and isnt it me<c> putting pain in a stranger?<c> like a portrait in flesh, who trails on a leash<c> will you see that im scared and im lonely?<c> so ill break up my room, and yawn and i<c> run to the centre of things<c> where the knowing one says:<c> boys, boys, its a sweet thing<c> boys, boys, its a sweet thing, sweet thing<c> if you want it, boys, get it here, thing<c> for hope, boys, is a cheap thing, cheap thing<c> im glad that youre older than me<c> makes me feel important and free<c> does that make you smile, isnt that me?<c> im in your way, and ill steal every moment<c> if this trade is a curse, then ill bless you<c> and turn to the crossroads of hamburgers, and<c> boys, boys, its a sweet thing<c> boys, boys, its a sweet thing, sweet thing<c> if you want it, boys, get it here, thing<c> for hope, boys, is a cheap thing, cheap thing4embedshare urlcopyembedcopy"
David Bowie,it aint easy,"when you climb to the top of the mountain<c> look out over the sea<c> think about the places perhaps, where a young man could be<c> then you jump back down to the rooftops<c> look out over the town<c> think about all of the strange things circulating round<c> it aint easy, it aint easy<c> it aint easy to get to heaven when youre going down<c> well, all the people have got their problems<c> that aint nothing new<c> with the help of the good lord<c> we can all pull on through<c> we can all pull on through<c> get there in the end<c> sometimes itll take you right up and sometimes down again<c> it aint easy, it aint easy<c> it aint easy to get to heaven when youre going down<c> satisfaction, satisfaction<c> keep me satisfied<c> ive got the love of a hoochie koochie woman<c> she calling from inside<c> shes acalling from inside<c> trying to get to you<c> all the woman really wants<c> you can give her something too<c> it aint easy, it aint easy<c> it aint easy to get to heaven when youre going down<c> it aint easy, it aint easy<c> it aint easy to get to heaven when youre going down6embedshare urlcopyembedcopy"
David Bowie,cat people putting out fire,"see these eyes so green<c> i can stare for a thousand years<c> colder than the moon<c> its been so long<c> feel my blood enraged<c> its just the fear of losing you<c> dont you know my name?<c> and youve been so long<c> and ive been putting out fire<c> with gasoline<c> see these eyes so red<c> red like jungle burning bright<c> those who feel me near<c> pull the blinds and change their minds<c> its been so long<c> still this pulsing night<c> a plague i call a heartbeat<c> just be still with me<c> you wouldnt believe what ive been through<c> youve been so long<c> and its been so long<c> and ive been putting out the fire with gasoline<c> putting out the fire<c> with gasoline<c> see these tears so blue<c> an ageless heart that can never mend<c> these tears can never dry<c> a judgement made can never bend<c> see these eyes so green<c> i can stare for a thousand years<c> just be still with me<c> you wouldnt believe what ive been through<c> youve been so long<c> well, its been so long<c> and ive been putting out the fire with gasoline<c> putting out fire<c> with gasoline<c> been so long<c> been so long and its been so long<c> been so long ive been putting out fire<c> been so long its been so long<c> been so long been putting out fire<c> been so long its been so long<c> been so long putting out fire<c> been so long<c> been so long so long, so long<c> been so long so long, so long<c> been putting out fire been so long, so long, so long<c> been putting out fire been so long, so long, so long<c> been so long<c> been so long, so long, so long<c> been so long, so long so long<c> been putting out fire<c> been putting out fire<c> been so long<c> been so long<c> and ive been putting out fire<c> ive been putting out fire7embedshare urlcopyembedcopy"
