Artist,title,lyrics
Eric Clapton,the core,"every morning when i wake<c> aa feeling soon begins to overtake me<c> ringing in my ears resounds through my brain<c> it finally surrounds me<c> there is fire, there is life<c> there is passion, fever and fury<c> there is love and there is hate<c> there is longing, anger and worry<c> oh, i have a flame, feel it touch my heart<c> and down at my core is the hottest part<c> i can burn without fuel<c> if it should become too cold<c> i know i can endure the frostbite<c> oh, a blanket then ill wrap around me<c> i keep myself so close to my side<c> no one then can cause me harm<c> just as the river runs into the sea<c> because every day, your fire alarm<c> is deafening the silence all around me<c> oh, i have a flame, feel it touch my heart<c> and down at my core is the hottest part<c> i can burn without fuel<c> it is burning<c> it is burning<c> you can trust me, we can laugh<c> together we can share our sorrow<c> i will give you secrets too<c> an attitude that you may borrow<c> gypsy woman said to me<c> one thing you must bear in your mind<c> you are young and you are free<c> but damned if youre deceased in your own lifetime<c> oh, i have a flame, feel it touch my heart<c> and down at my core is the hottest part<c> i can burn without fuel<c> it is burning<c> it is burningembedshare urlcopyembedcopy"
Eric Clapton,i will be there,"when times are hard<c> and friends are few<c> and you need someone<c> to help you through<c> just call my name<c> and ill come running to your side<c> dont be afraid, dont be afraid<c> i will be there<c> i will be there<c> i will be there<c> when morning comes<c> and nothings changed<c> and the world outside<c> plays the same old game<c> just call on me<c> and i will ease your lonely heart<c> dont be afraid, dont be afraid<c> i will be there<c> when you are lost, lost in the night<c> i will be there<c> nowhere to turn<c> i will be there<c> dont be afraid, dont be afraid<c> i will be there<c> when everyone that you believed<c> i will be there<c> still lets you down<c> i will be there<c> dont be afraid, dont be afraid<c> just call my name<c> and ill come running to your side<c> dont be afraid, dont be afraid<c> i will be there<c> when you are lost, lost in the night<c> i will be there<c> nowhere to turn<c> i will be there<c> dont be afraid, dont be afraid<c> i will be there<c> when everyone that you believed<c> i will be there<c> still lets you down<c> i will be there<c> dont be afraid, dont be afraid<c> i will be there<c> when you are lost, lost in the night<c> nowhere to turn<c> dont be afraid, dont be afraid<c> when everyone that you believed<c> still lets you downembedshare urlcopyembedcopy"
Eric Clapton,after midnight,"after midnight, were going to let it all hang down<c> after midnight, were going to chugalug and shout<c> were going to stimulate some action<c> were going to get some satisfaction<c> were going to find out what it is all about<c> after midnight, were going to let it all hang down<c> after midnight, were going to shake your tambourine<c> after midnight, its all going to be peaches and cream<c> were going to cause talk and suspicion<c> were going to give an exhibition<c> were going to find out what it is all about<c> after midnight, were going to let it all hang down<c> after midnight, were going to let it all hang down<c> after midnight, were going to shake your tambourine<c> after midnight, its all going to be peaches and cream<c> were going to because talk and suspicion<c> were going to give an exhibition<c> were going to find out what it is all about<c> after midnight, were going to let it all hang down<c> after midnight, were going to let it all hang down<c> after midnight, were going to let it all hang down<c> after midnight, were going to let it all hang down<c> after midnight, were going to let it all hang down<c> after midnight2embedshare urlcopyembedcopy"
Eric Clapton,bad love,"oh, what a feeling i get when im with you<c> you take my heart into everything you do<c> and it makes me sad for the lonely people<c> i walked that road for so long<c> now i know that im one of the lucky people<c> your love is making me strong<c> ive had enough bad love<c> i need something i can be proud of<c> ive had enough bad love<c> no more bad love<c> and now i see that my life has been so blue<c> with all the heartaches i had until i met you<c> but im glad to say now that is all behind me<c> with you here by my side<c> and there is no more memories to remind me<c> your love will keep me alive<c> 1embedshare urlcopyembedcopy"
Eric Clapton,next time you see her,"shes got everything a man could ever ask for<c> she is lovely, brighter than a morning star<c> she is so beautiful, portrait of a sunset<c> she got everything including my old car<c> next time you see her, tell her that i love her<c> next time you see her, tell her that i care<c> next time you see her, tell her that i love her<c> next time i see you, boy, youd better beware<c> im just trying to warn you that youre bound to get hurt<c> i couldnt be her last love, so how could you be her first?<c> i want to tell you, buddy, things are bound to get rough<c> i know that shes only flirting, but i think that ive had enough<c> and if you see her again, i will surely kill you<c> and if you see her again, i will surely kill you<c> 1embedshare urlcopyembedcopy"
Eric Clapton,tulsa time,"well, i left oklahoma<c> driving in a pontiac<c> just about to lose my mind<c> i was going to arizona<c> maybe on to california<c> where people all live so fine<c> my mama says i am crazy<c> my baby calls me lazy<c> but i am going to show them all this time<c> because you know i aint no fool<c> and i dont need no more damn schooling<c> i was born to just walk the line<c> living on tulsa time<c> living on tulsa time<c> going to set my watch back to it<c> because you know that i have been through it<c> living on tulsa time<c> so there i was in hollywood<c> thinking i was doing good<c> talking on the telephone line<c> they do not want me in the movies<c> and nobody sings my songs<c> my mama says my babys doing fine<c> so then i started winking<c> then i started thinking<c> that i really had a flash this time<c> that i had no business leaving<c> and nobody would be grieving<c> you see i am on tulsa time<c> living on tulsa time<c> living on tulsa time<c> going to set my watch back to it<c> because you know that i have been through it<c> living on tulsa time<c> living on tulsa time<c> living on tulsa time<c> going to set my watch back to it<c> because you know that i have been through it<c> living on tulsa timeembedshare urlcopyembedcopy"
Eric Clapton,autumn leaves,the falling leaves<c> drift by my window<c> the autumn leaves<c> of red and gold<c> i see your lips<c> the summer kisses<c> the sunburned hands<c> i used to hold<c> since you went away<c> the days grow long<c> and soon ill hear<c> old winters song<c> but i miss you most of all<c> my darling<c> when autumn leaves<c> start to fallembedshare urlcopyembedcopy
Eric Clapton,please be with me,"oh my word, what does it mean?<c> is it love or is it me<c> that makes me change so suddenly?<c> looking out, feeling free<c> sit here lying in my bed<c> wondering what it was id said<c> that made me think id lost my head<c> when i knew i lost my heart instead<c> wont you please read my signs, be a gypsy<c> tell me what i hope to find deep within me<c> because you can find my mind, please be with me<c> of all the better things ive heard<c> loving you has made the words<c> and all the rest seem so absurd<c> because in the end it all comes out unsure<c> embedshare urlcopyembedcopy"
Eric Clapton,goodnight irene,"last saturday night, i got married<c> me and my wife settled down<c> now me and my wife are parted<c> gonna take another stroll downtown<c> irene goodnight, irene goodnight<c> goodnight irene, goodnight irene<c> ill see you in my dreams<c> stop rambling, stop your gambling<c> stop staying out late at night<c> come home to your wife and your family<c> and sit by the fire so bright<c> i love irene, god knows i do<c> love her til the rivers run dry<c> if irene should ever turn her back on me<c> gonna take morphine and die<c> embedshare urlcopyembedcopy"
Eric Clapton,motherless children,"motherless children have a hard time when mother is dead, lord<c> motherless children have a hard time when mother is dead, lord<c> they dont have anywhere to go<c> wandering around from door to door<c> nobody treats you like a mother will when your mother is dead, lord<c> father will do the best he can when your mother is dead, lord<c> father will do the best he can when your mother is dead, lord<c> father will do the best he can<c> so many things a father cant understand<c> sister will do the best she can when your mother is dead, lord<c> sister will do the best she can when your mother is dead, lord<c> sister will do the best she can<c> so many things a sister cant understand<c> when your mother is dead, when your mother is dead<c> when your mother is dead, lord, when your mother is dead1embedshare urlcopyembedcopy"
Eric Clapton,key to the highway,"i got the key to the highway<c> billed out and bound to go<c> im going to leave here running<c> walking is most too slow<c> im going back to the border<c> woman, where im better known<c> you know you havent done nothing<c> drove a good man away from home<c> when the moon peeks over the mountains<c> ill be on my way<c> im going to roam this old highway<c> until the break of day<c> oh, give me one, one more kiss mama<c> just before i go<c> because when i leave this time you know<c> i wont be back no more<c> embedshare urlcopyembedcopy"
Eric Clapton,river of tears,"its three miles to the river<c> that would carry me away<c> and two miles to the dusty street<c> that i saw you on today<c> its four miles to my lonely room<c> where im going to hide my face<c> and about half a mile to the downtown bar<c> that i ran from in disgrace<c> lord, how long have i got to keep on running?<c> seven hours, seven days or seven years?<c> all i know is, since youve been gone<c> feel like im drowning in a river<c> drowning in a river of tears<c> drowning in a river<c> feel like im drowning<c> drowning in a river<c> in three more days, ill leave this town<c> and disappear without a trace<c> a year from now, maybe settle down<c> where no one knows my face<c> i wish that i could hold you<c> one more time to ease the pain<c> but my times run out and i got to go<c> got to run away again<c> still i catch myself thinking<c> one day ill find my way back here<c> youll save me from drowning<c> drowning in a river<c> drowning in a river of tears<c> drowning in a river<c> feel like im drowning<c> drowning in a river<c> lord, how long must it go on?<c> drowning<c> drowning<c> drowning in a river of tears1embedshare urlcopyembedcopy"
Eric Clapton,holy mother,"holy mother, where are you?<c> tonight i feel broken in two<c> ive seen the stars fall from the sky<c> holy mother, cant keep from crying<c> oh, i need your help this time<c> get me through this lonely night<c> tell me, please, which way to turn<c> to find myself again<c> holy mother, hear my prayer<c> somehow i know youre still there<c> send me please some peace of mind<c> take away this pain<c> i cant wait, i cant wait, i cant wait any longer<c> i cant wait, i cant wait, i cant wait for you<c> holy mother, hear my cry<c> ive cursed your name a thousand times<c> ive felt the anger running through my soul<c> all i need is a hand to hold<c> oh, i feel the end has come<c> no longer my legs will run<c> you know i would rather be<c> in your arms tonight<c> when my hands no longer play<c> my voice is still, i fade away<c> holy mother, then ill be<c> lying in, safe within your armsembedshare urlcopyembedcopy"
Eric Clapton,forever man,"how many times must i tell you babe<c> how many bridges i have got to cross?<c> how many times must i explain myself<c> before i can talk to the boss?<c> before i can talk to the boss?<c> how many times must i say i love you<c> before you finally understand?<c> wont you be my forever woman?<c> i will try to be your forever man<c> try to be your forever man<c> how many times must i say i love you<c> before you finally understand?<c> wont you be my forever woman?<c> i will try to be your forever man<c> try to be your forever man<c> forever man, forever man, forever man<c> forever man, forever man, forever man<c> try to be your forever man<c> forever man, forever man, forever man<c> forever man, forever man, forever man<c> try to be your forever manembedshare urlcopyembedcopy"
Eric Clapton,knockin on heavens door,"ma, take this badge off of me<c> i cant use it any more<c> it is getting dark, too dark to see<c> feel like i am knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door<c> ma, take these guns away from me<c> i cant shoot them anymore<c> theres a long black cloud following me<c> feels like im knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door<c> ma, take this badge off of me<c> i cant use it any more<c> it is getting dark, too dark to see<c> feel like i am knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door<c> knock, knock, knocking on heavens door1embedshare urlcopyembedcopy"
Eric Clapton,sign language,"you speak to me in sign language<c> as i am eating a sandwich in a small cafe<c> at a quarter to three<c> but i cannot respond to your sign language<c> you are taking advantage, bringing me down<c> cant you make any sound?<c> it was there by the bakery, surrounded by fakery<c> this is my story, still i am still there<c> does she know i still care?<c> link wray was playing on a jukebox, i was paying<c> for the words i was saying, so misunderstood<c> he did not do me no good<c> embedshare urlcopyembedcopy"
Eric Clapton,if i could change the world,"if i could reach the stars, pull one down for you<c> shine it on your heart so you could see the truth<c> that this love i have inside, is everything it seems<c> but for now i find, its only in my dreams<c> if i could change the world<c> i would be the sunlight in your universe<c> you would think my love was really something good<c> baby if i could change the world<c> and if i could be king, even for a day<c> id take you as my queen, id have it no other way<c> and our love would rule, this kingdom we had made<c> till then id be a fool, wishing for the day<c> that i can change the world<c> i would be the sunlight in your universe<c> you would think my love was really something good<c> baby if i could change the world<c> baby if i could change the world<c> if i could change the world<c> i would be the sunlight in your universe<c> you would think my love was really something good<c> baby if i could change the world<c> baby if i could change the world<c> baby if i could change the worldembedshare urlcopyembedcopy"
