Artist,title,lyrics
Lana Del Rey,heroin,"topanga is hot tonight, the city by the bay<c> has movie stars and liquor stores and soft decay<c> the rumblin from distant shores sends me to sleep<c> but the facts of life can, sometimes, make it hard to dream<c> life rocked me like mtley<c> grabbed me by the ribbons in my hair<c> life rocked me ultra softly<c> like the heavy metal that you wear<c> im flyin to the moon again, dreamin about heroin<c> how it gave you everythin and took your life away<c> i put you on an aeroplane destined for a foreign land<c> i hoped that youd come back again and tell me everythings okay<c> ayy, babe, yeah<c> topangas hot today, mansons in the air<c> and all my friends have gone, cause they still feel him here<c> i wanna leave, ill probably stay another year<c> its hard to leave when absolutely nothings clear<c> life rocked me like mtley<c> bad beginnin to my new year<c> life rocked me ultra softly<c> like the heavy metal that you hear<c> im flyin to the moon again, dreamin about heroin<c> and how it gave you everythin, then took your life away<c> i put you on the aeroplane destined for a foreign land<c> i thought that youd come back again to tell me everythings okay<c> babe, babe, yeah
 winter in the city<c> somethin bout this weather made these kids go crazy
 even for february<c> somethin bout this sun has made these kids get scary<c> oh, writin in blood on my walls and shit<c> like, ah, oh my god<c> jumpin off from the walls into the docks and shit<c> oh, hohoho, id be lyin if i said i wasnt sick of it<c> baby , come on , come on
<c> im flyin to the moon again, dreamin about marzipan<c> takin all my medicine to take my thoughts away<c> im gettin on that aeroplane, leavin my old man again<c> i hope that i come back one day to tell you that i really changed<c> baby
 somethin bout the city<c> dont know what it is, it makes my head get crazy<c> oh, makes me feel like i can change<c> oh, hohoho, all of my evil ways and shit<c> mmm, mmm, mmm<c> id be lying if i said i wasnt sick of it"
Lana Del Rey,lust for life,"oh<c> climb up the h of the hollywood sign<c> in these stolen moments, the world is mine<c> theres nobody here, just us together<c> keepin me hot like july forever
cause were the masters of our own fate<c> were the captains of our own souls<c> theres no way for us to come late
cause, boy, were gold, boy, were gold<c> and i was like<c> take off, take off, take off all your clothes<c> take off, take off, take off all your clothes<c> take off, take off, take off all of your clothes<c> they say only the good die young<c> that just aint right
cause were having too much fun<c> too much fun tonight, yeah<c> and a lust for life<c> and a lust for life<c> keeps us alive<c> keeps us alive<c> and a lust for life<c> and a lust for life<c> keeps us alive<c> keeps us alive
<c> we dance on the h of the hollywood sign
til we run out of breath, gotta dance til we die<c> my boyfriends back  and hes cooler than ever<c> theres no more night, blue skies forever
cause were the masters of our own fate<c> were the captains of our own souls<c> so theres no need for us to hesitate<c> were all alone, lets take control<c> and i was like<c> take off, take off, take off all your clothes<c> take off, take off, take off all your clothes<c> take off, take off, take off all of your clothes<c> they say only the good die young<c> that just aint right
cause were havin too much fun<c> too much fun tonight, yeah<c> and a lust for life<c> and a lust for life<c> keeps us alive<c> keeps us alive<c> and a lust for life<c> and a lust for life<c> keeps us alive<c> keeps us alive<c> oh
my boyfriends back and hes cooler than ever<c> theres no more night, blue skies forever<c> i told you twice in our love letter<c> theres no stopping now, green lights forever<c> and i was like<c> take off, take off, take off all your clothes<c> take off, take off, take off all your clothes<c> take off, take off, take off all of your clothes<c> and a lust for life<c> and a lust for life<c> keeps us alive<c> keeps us alive<c> and a lust for life<c> and a lust for life<c> keeps us alive<c> keeps us alive<c> oh"
Lana Del Rey,radio,"not even they can stop me now<c> boy, i be flyin overhead<c> their heavy words cant bring me down<c> boy, ive been raised from the dead<c> no one even knows how hard life was<c> i dont even think about it now because<c> i finally found you<c> oh, sing it to me<c> now my life is sweet like cinnamon<c> like a fucking dream im livin in<c> baby, love me cause im playin on the radio<c> how do you like me now?<c> pick me up and take me like a vitamin
cause my bodys sweet like sugar venom, oh, yeah<c> baby, love me cause im playin on the radio<c> how do you like me now?
<c> american dreams came true somehow<c> i swore id chase em til i was dead<c> i heard the streets were paved with gold<c> thats what my father said<c> no one even knows what life was like<c> now im in l.a. and its paradise<c> i finally found you<c> oh, sing it to me<c> now my life is sweet like cinnamon<c> like a fucking dream im livin in<c> baby, love me cause im playin on the radio<c> how do you like me now?<c> pick me up and take me like a vitamin
cause my bodys sweet like sugar venom, oh, yeah<c> baby, love me cause im playin on the radio<c> how do you like me now?
<c> sweet like cinnamon<c> like a fucking dream im livin in<c> baby, love me cause im playin on the radio<c> how do you like me now?<c> sweet like cinnamon<c> like a fucking dream im livin in<c> i finally found you<c> oh, sing it to me<c> now my life is sweet like cinnamon<c> like a fucking dream im livin in<c> baby, love me cause im playin on the radio<c> how do you like me now?<c> pick me up and take me like a vitamin
cause my bodys sweet like sugar venom, oh, yeah<c> baby, love me cause im playin on the radio<c> how do you like me now?<c> now my life is sweet like cinnamon<c> like a fucking dream im livin in<c> baby, love me cause im playin on the radio<c> how do you like me now?<c> pick me up and take me like a vitamin
cause my bodys sweet like sugar venom, oh, yeah<c> baby, love me cause im playin on the radio<c> how do you like me now?"
Lana Del Rey,let the light in,"pick you up at home, quarter to three<c> ask you if you want somethin to eat<c> drive around, get drunk, do it over again<c> wake you up at night, quarter to one<c> i can never stop, wanna have fun<c> dont be actin like im the kinda girl who can sleep
cause every time you say youre gonna go<c> i just smile, cause, babe, i already know<c> you know i got nothin under this overcoat<c> ooh, let the light in<c> at your back door yelling cause i wanna come in<c> ooh, turn your light on<c> look at us, you and i, back at it again<c> pick you up around quarter to two<c> usually we got nothin to do<c> screw it, maybe you should go and record some of your songs<c> got my dress on tight cause you know that i<c> look shinin in the light, thers so much ridin<c> on this life and how we write a lov song<c> ooh, let the light in<c> at your back door yelling cause i wanna come in<c> ooh, turn your light on<c> look at us, you and i, back at it again
cause i love to love, to love, to love you<c> i hate to hate, to hate, to hate you<c> put the beatles on, light the candles, go back to bed
cause i wanna, wanna, wanna want you<c> i need to, need to, need to need you<c> put the tv on, the flowers in a vase, lie your head<c> ooh, let the light in<c> at your back door yelling cause i wanna come in<c> ooh, turn your light on<c> look at us, you and me, back at it again"
Lana Del Rey,meet me in the pale moonlight,"understand this, im not looking for true love tonight<c> if you wanna be my little baby<c> you can meet me in the pale moonlight<c> i been workin every day 8 to 9 and<c> serving coke and fries at the movie blue drivein<c> if you want me, you know where to find me<c> i can be your one time baby<c> i can be your little dairy queen<c> i dont wanna care tonight, i dont wanna fight<c> you dont have to give me anything<c> just put your sweet kiss, kiss on my lips now, baby<c> understand this, i been likin you since i was small<c> i dont wanna get you runnin scared<c> when theres no pressure there at all<c> i been workin 8 to 9 every day<c> and think about you almost all the time, all the time and<c> if i wanna see you, i drive by<c> i can be your one time baby<c> i can be your little dairy queen<c> i dont wanna care tonight, i dont wanna fight<c> you dont have to give me anything<c> just put your sweet kiss, kiss on my lips now, baby<c> im the sweetest girl in town so why are you so mean?<c> when you gonna ditch that stupid  you got?<c> its me you should be seein
<c> hellooo you are lookin so fine, so fine<c> fantasy about yous like a gold mine, gold mine<c> askin everybody, is he mine? is he mine?<c> not quite yet, but im gonna getget him<c> not quite yet, but im gonna getget him<c> i can be your one time baby<c> i can be your little dairy queen<c> i dont wanna care tonight, i dont wanna fight<c> you dont have to give me anything<c> just put your sweet kiss, kiss on my lips now, baby"
Lana Del Rey,summertime sadness,"kiss me hard before you go<c> summertime sadness<c> i just wanted you to know<c> that, baby, you the best<c> i got my red dress on tonight<c> dancin in the dark, in the pale moonlight<c> done my hair up real big, beauty queen style<c> high heels off, im feelin alive<c> oh my god, i feel it in the air<c> telephone wires above are sizzlin like a snare<c> honey, im on fire, i feel it everywhere<c> nothin scares me anymore
<c> kiss me hard before you go<c> summertime sadness<c> i just wanted you to know<c> that, baby, you the best<c> i got that summertime, summertime sadness<c> sususummertime, summertime sadness<c> got that summertime, summertime sadness<c> oh, oh, oh<c> im feelin electric tonight<c> cruisin down the coast, goin bout 99<c> got my bad baby by my heavenly side<c> i know, if i go, ill die happy tonight<c> oh my god, i feel it in the air<c> telephone wires above are sizzlin like a snare<c> honey, im on fire, i feel it everywhere<c> nothin scares me anymore
<c> kiss me hard before you go<c> summertime sadness<c> i just wanted you to know<c> that, baby, you the best<c> i got that summertime, summertime sadness<c> sususummertime, summertime sadness<c> got that summertime, summertime sadness<c> oh, oh, oh<c> think ill miss you forever<c> like the stars miss the sun in the morning sky<c> laters better than never<c> even if youre gone, im gonna drive<c> drive
i got that summertime, summertime sadness<c> sususummertime, summertime sadness<c> got that summertime, summertime sadness<c> oh, oh, oh<c> kiss me hard before you go<c> summertime sadness<c> i just wanted you to know<c> that, baby, you the best<c> i got that summertime, summertime sadness<c> sususummertime, summertime sadness<c> got that summertime, summertime sadness<c> oh, oh, oh"
Lana Del Rey,did you know that theres a tunnel under ocean blvd,"did you know that theres a tunnel under ocean boulevard?<c> mosaic ceilings, painted tiles on the wall<c> i cant help but feel somewhat like my body marred my soul<c> handmade beauty sealed up by two manmade walls<c> and im like<c> whens it gonna be my turn?<c> whens it gonna be my turn?
<c> open me up, tell me you like it<c> fuck me to death, love me until i love myself<c> theres a tunnel under ocean boulevard<c> thers a tunnel under ocean boulvard<c> theres a girl who sings hotel california<c> not because she loves the notes or sounds that sound like florida<c> its because shes in a world, preserved, only a few have found the door<c> its like camarillo, only silver mirrors, running down the corridor<c> oh, man<c> whens it gonna be my turn?<c> dont forget me<c> whens it gonna be my turn?<c> open me up, tell me you like me<c> fuck me to death, love me until i love myself<c> theres a tunnel under ocean boulevard<c> dont forget me<c> theres a tunnel under ocean boulevard<c> harry nilsson has a song, his voice breaks at 2:05<c> something about the way he says dont forget me makes me feel like<c> i just wish i had a friend like him, someone to give me five<c> lennon in my back, whisperin in my ear
come on, baby, you can thrive<c> but i cant<c> whens it gonna be my turn?<c> dont forget me<c> whens it gonna be my turn?
<c> open me up, tell me you like it<c> fuck me to death, love me until i love myself<c> theres a tunnel under ocean boulevard<c> dont forget me<c> like the tunnel under ocean boulevard<c> dont forget me<c> like the tunnel under ocean boulevard<c> dont forget me<c> like the tunnel under ocean boulevard
<c> yeah, oh<c> dont forget me, dont forget me<c> no, dont, dont forget me<c> dont you, dont you forget me<c> oh"
Lana Del Rey,aw,"i havent done a cartwheel since i was nine<c> i havent seen my mother in a long, long time<c> i mean, look at me<c> look at the length of my hair and my face, the shape of my body<c> do you really think i give a damn<c> what i do after years of just hearing them talking?
<c> i say i live in rosemead, really, im at the ramada<c> it doesnt really matter, doesnt really, really matter<c> call him up, come into my bedroom<c> ended up, we fuck on the hotel floor<c> its not about havin someone to love me anymor<c> this is the experince of bein an american whore<c> called up one drunk, called up another<c> forensic files wasnt on<c> watching teenage diary of a girl<c> wondering what went wrong<c> im a princess, im divisive<c> ask me why, why, why im like this<c> maybe im just kinda like this<c> i dont know, maybe im just like this<c> i say i live in rosemead, really, im at the ramada<c> it doesnt really matter, doesnt really, really matter<c> call him up, he comes over again<c> yeah, i know im over my head, but, oh<c> its not about havin someone to love me anymore<c> no, this is the experience of bein an american whore<c> i mean, look at my hair<c> look at the length of it and the shape of my body<c> if i told you that i was raped<c> do you really think that anybody would think<c> i didnt ask for it? i didnt ask for it<c> i wont testify, i already fucked up my story<c> on top of this , so many other things you cant believe<c> did you know a singer can still be<c> looking like a sidepiece at thirtythree?<c> got a cop who turned on the backbeat<c> puts the shower on while he calls me<c> slips out the back door to talk to me<c> im invisible, look how you hold me<c> im invisible, im invisible<c> im a ghost now, look how you hold me now<c> its not about havin someone to love me anymore<c> no, this is the experience of bein an american whore<c> its not about havin someone to love me anymore<c> no, this is the experience of bein an american whore
<c> this is the experience of bein an american whore<c> this is the experience of bein an american whore<c> this is the experience of bein an american whore<c> woo
jimmy, jimmy, cocoa puff, jimmy, jimmy, ride<c> jimmy, jimmy, cocoa puff, jimmy, get me high<c> love me if you love or not, you can be my light<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> your mom called, i told her, youre fuckin up big time<c> your mom called, i told her, youre fuckin up big time<c> jimmy, jimmy, cocoa puff, jimmy, jimmy, ride<c> jimmy, jimmy, cocoa puff, jimmy, get me high<c> love me if you live and love, you can be my light<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> your mom called, i told her, youre fuckin up big time<c> jimmy, you should switch it up, baby, light it up<c> jimmy, if you leave the house, find me in the club<c> jimmy, if you switch it up, you should light it up<c> jimmy, if you leave the house, find me in the club<c> your mom called, i told her, youre fuckin up big time<c> but i dont care, baby, i already lost my mind<c> jimmy, if i lie it up, find me in the club<c> your mom called, i told her, youre fucking up big time<c> jimmy, jimmy, cocoa puff, jimmy, jimmy, ride<c> jimmy, jimmy, cocoa puff, jimmy, get me high<c> love me if you love or not, you can be my light<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> jimmy only love me when he wanna get high<c> your mom called, i told her, youre fuckin up big time"
Lana Del Rey,carmen,"darlin, darlin doesnt have a problem<c> lyin to herself cause her liquors top shelf<c> its alarming, honestly, how charming she can be<c> fooling everyone, telling em shes having fun<c> she says, you dont wanna be like me<c> dont wanna see all the things ive seen<c> im dyin, im dyin<c> she says, you dont wanna get this way<c> famous and dumb at an early age<c> lyin, im lyin
<c> the boys, the girls, they all like carmen<c> she gives them butterflies, bats her cartoon eyes<c> she laughs like god, her minds like a diamond<c> audiotune lies, shes still shinin<c> like lightning, ohoh<c> like lightning<c> carmen, carmen, stayin up til morning<c> only seventeen, but she walks the streets so mean<c> its alarming, truly, how disarmin you can be<c> eatin soft ice cream, coney island queen<c> she says, you dont wanna be like me<c> lookin for fun, gettin high for free<c> im dyin, im dyin<c> she says, you dont wanna get this way<c> street walk at night and a star by day<c> its tirin, tirin
<c> the boys, the girls, they all like carmen<c> she gives them butterflies, bats her cartoon eyes<c> she laughs like god, her minds like a diamond<c> audiotune lies, shes still shinin<c> like lightning, ohoh<c> like lightning<c> babys all dressed up with nowhere to go<c> thats the little story of the girl you know<c> relyin on the kindness of strangers<c> tyin cherry knots, smilin, doin party favors<c> put your red dress on, put your lipstick on<c> sing your song, song, now the cameras on<c> and youre alive again<c> mon amour, je sais que tu maimes aussi<c> tu as besoin de moi, tu as besoin de moi dans ta vie<c> tu ne peux vivre sans moi<c> et je mourrais sans toi<c> je tuerais pour toi<c> the boys, the girls, they all like carmen<c> she gives them butterflies, bats her cartoon eyes<c> she laughs like god, her minds like a diamond<c> audiotune lies, shes still shinin<c> like lightning, ohoh<c> like lightning<c> like lightning, ohoh<c> like lightning<c> darlin, darlin doesnt have a problem<c> lyin to herself cause her liquors top shelf"
Lana Del Rey,ride,"oohoohoohooh, oohoohooh<c> oohoohoohooh, oohoohooh<c> i been out on that open road<c> but you can be my fulltime daddy, white and gold<c> singing blues has been gettin old<c> but you can be my fulltime baby, hot or cold<c> dont break me down<c> i been traveling too long<c> i been tryin too hard<c> with one pretty song
<c> i hear the birds on the summer breeze, i drive fast<c> i am alone at midnight<c> been trying hard not to get into trouble, but i<c> ive got a war in my mind<c> so, i just ride, just ride<c> i just ride, i just ride<c> dying young and playing hard<c> thats the way my father made his life and art<c> drink all day and we talk til dark<c> thats the way the road dogs do it, light til dark<c> dont leave me now<c> dont say goodbye<c> dont turn around<c> leave me high and dry
<c> i hear the birds on the summer breeze, i drive fast<c> i am alone at midnight<c> been trying hard not to get into trouble, but i<c> ive got a war in my mind<c> i just ride, just ride<c> i just ride, i just ride<c> im tired of feeling like im fucking crazy<c> im tired of driving til i see stars in my eyes<c> its all ive got to keep myself sane, baby<c> so i just ride, i just ride<c> i hear the birds on the summer breeze, i drive fast<c> i am alone at midnight<c> been trying hard not to get into trouble, but i<c> ive got a war in my mind<c> i just ride, just ride<c> i just ride, i just ride
"
Lana Del Rey,shades of cool,"my baby lives in shades of blue<c> blue eyes and jazz and attitude<c> he lives in california, too<c> he drives a chevy malibu<c> and when he calls, he calls for me and not for you<c> he lives for love, he loves his drugs, he loves his baby, too<c> but i cant fix him, cant make him better<c> and i cant do nothing about his strange weather<c> but you are unfixable<c> i cant break through your world
cause you live in shades of cool<c> your heart is unbreakable<c> my baby lives in shades of cool<c> cold heart and hands and aptitude<c> he lives for love, for women, too<c> im one of many, bonnies blue<c> and when he calls, he calls for me and not for you<c> he prays for love, he prays for peace, and maybe someone new<c> but i cant help him, cant make him better<c> and i cant do nothing about his strange weather
cause you are unfixable<c> i cant break through your world
cause you live in shades of cool<c> your heart is unbreakable<c> your hot, hot weather in the summer<c> high, high, neglectful lover<c> hot, hot weather in the summer<c> high, neglectful lover<c> youre crumbling, sadly<c> youre sadly, crumbling<c> you are unfixable<c> i cant break through your world
cause you live in shades of cool<c> your heart is unbreakable<c> pa pa da pa<c> pa pa da ah, oh<c> oh, oh<c> oh"
Lana Del Rey,chemtrails over the country club,"im on the run with you, my sweet love<c> theres nothing wrong contemplating god<c> under the chemtrailsoverthe country club<c> wearinour jewels in the swimming pool<c> meand my sister just playin it cool<c> under the chemtrails overthecountryclub<c> take out yourturquoise and allof your jewels<c> go to the market, the kids swimming pools<c> baby, whats your sign?<c> my moons in leo, my cancer is sun<c> you wont play, youre no fun<c> well, i dont care what they think<c> drag racing my little red sports car<c> im not unhinged or unhappy, im just wild<c> im on the run with you, my sweet love<c> theres nothing wrong contemplating god<c> under the chemtrails over the country club<c> wearin our jewels in the swimming pool<c> me and my sister just playin it cool<c> under the chemtrails over the country club<c> meet you for coffee at the elementary schools<c> we laugh about nothing as the summer gets cool<c> its beautiful how this deep normality settles down over me<c> im not bored or unhappy, im still so strange and wild<c> youre in the wind, im in the water<c> nobodys son, nobodys daughter<c> watching the chemtrails over the country club<c> suburbia, the brentwood market<c> what to do next? maybe well love it<c> white picket chemtrails over the country club<c> my love, my love<c> washing my hair, doing the laundry<c> late night tv, i want you on me<c> like when we were kids under chemtrails and country clubs<c> its never too late, baby, so dont give up<c> its never too late, baby, so dont give up<c> under the chemtrails over the country club, yeah<c> under the chemtrails, over the country club, yeah
<c> my cancer is sun and my leo is moon<c> my cancer is sun and my leo is moon"
Lana Del Rey,love,"look at you, kids, with your vintage music<c> comin through satellites while cruisin<c> youre part of the past, but now youre the future<c> signals crossing can get confusin
<c> its enough just to make you feel crazy, crazy, crazy<c> sometimes, its enough just to make you feel crazy<c> you get ready, you get all dressed up<c> to go nowhere in particular<c> back to work or the coffee shop<c> doesnt matter cause its enough<c> to be young and in loove<c> to be young and in loove<c> look at you, kids, you know youre the coolest<c> the world is yours and you cant refuse it<c> seen so much, you could get the blues<c> but that dont mean that you should abuse it<c> though its enough just to make you go crazy, crazy, crazy<c> i know, its enough just to make you go crazy, crazy, crazy<c> but you get ready, you get all dressed up<c> to go nowhere in particular<c> back to work or the coffee shop<c> it dont matter because its enough<c> to be young and in loove<c> to be young and in loove<c> mmm
mmm<c> mmm
dont worry, baby<c> mmm
mmm<c> mmm
dont worry, baby<c> and its enough just to make me go crazy, crazy, crazy<c> its enough just to make me go crazy, crazy, crazy<c> i get ready, i get all dressed up<c> to go nowhere in particular<c> it doesnt matter if im not enough<c> for the future or the things to come
cause im young and in loove<c> im young and in lo, lololo, love<c> mmm
mmm<c> mmm
dont worry, baby<c> mmm
mmm<c> mmm
dont worry, baby<c> mmm
mmm<c> mmm
dont worry, baby"
Lana Del Rey,born to die,"why?<c> who? me?<c> why?
<c> feet dont fail me now, take me to the finish line<c> oh, my heart, it breaks every step that i take<c> but im hoping that the gates, theyll tell me that youre mine<c> walking through the city streets, is it by mistake or design?<c> i feel so alone on a friday night<c> can you make it feel like home if i tell you youre mine?<c> its like i told you, honey
<c> dont make me sad, dont make me cry<c> sometimes, love is not enough<c> and the road gets tough, i dont know why<c> keep makin me laugh, lets go get high<c> the road is long, we carry on<c> try to have fun in the meantime<c> come and take a walk on the wild side<c> let me kiss you hard in the pouring rain<c> you like your girls insane<c> choose your last words, this is the last time
cause you and i, we were born to die<c> lost, but now i am found<c> i can see that, once, i was blind<c> i was so confused as a little child<c> tried to take what i could get, scared that i couldnt find<c> all the answers, honey
<c> dont make me sad, dont make me cry<c> sometimes, love is not enough<c> and the road gets tough, i dont know why<c> keep makin me laugh, lets go get high<c> the road is long, we carry on<c> try to have fun in the meantime<c> come and take a walk on the wild side<c> let me kiss you hard in the pouring rain<c> you like your girls insane<c> choose your last words, this is the last time
cause you and i, we were born to die
<c> we were born to die<c> we were born to die<c> come and take a walk on the wild side<c> let me kiss you hard in the pouring rain<c> you like your girls insane<c> so dont make me sad, dont make me cry<c> sometimes, love is not enough<c> and the road gets tough, i dont know why<c> keep makin me laugh, lets go get high<c> the road is long, we carry on<c> try to have fun in the meantime<c> come and take a walk on the wild side<c> let me kiss you hard in the pouring rain<c> you like your girls insane<c> choose your last words, this is the last time
cause you and i, we were born to die
<c> we were born to die

"
Lana Del Rey,white mustang,"packin all my things for the summer<c> lyin on my bed, its a bummer
cause i didnt call when i got your number<c> but i liked you a lot<c> slippin on my dress in soft filters<c> everybody said youre a killer<c> but i couldnt stop the way i was feelin<c> the day your record dropped<c> the day i saw your white mustang<c> your white mustang<c> the day i saw your white mustang<c> your white mustang<c> caught up in my dreams and forgettin<c> ive been actin like armageddon cause you<c> held me in your arms just a little too tight<c> thats what i thought<c> summers meant for lovin and leavin<c> i was such a fool for believin that you<c> could change all the ways youve been livin<c> but you just couldnt stop<c> the day i saw your white mustang<c> your white mustang<c> the day i saw your white mustang<c> your white mustang<c> and youre revvin and revvin and revvin it up<c> and the sound, it was frightenin<c> and you were gettin a part of that<c> youre gonna hit me like lightnin
<c> white mustang<c> your white mustang<c> the day i saw your white mustang<c> said, youre a wild mustang<c> youre gonna hit me like lightnin<c> youre gonna hit me like lightnin"
Lana Del Rey,how to disappear,"john met me down on the boulevard<c> cry on his shoulder cause life is hard<c> the waves came in over my head<c> what you been up to, my baby?<c> havent seen you round here lately<c> all of the guys tell me lies, but you dont<c> you just crack another beer<c> and pretend that youre still here<c> this is how to disappear<c> this is how to disappear<c> joe met me down at the training yard<c> cuts on his face cause he fought too hard<c> i know hes in over his head<c> but i love that man like nobody can<c> he moves mountains and pounds them to ground again<c> i watched the guys getting high as they fight<c> for the things that they hold dear<c> to forget the things they fear<c> this is how to disappear<c> this is how to disappear
<c> now its been years since i left new york<c> ive got a kid and two cats in the yard<c> the california sun and the movie stars<c> i watch the skies getting light as i write<c> as i think about those years<c> as i whisper in your ear<c> im always going to be right here<c> no ones going anywhere"
Lana Del Rey,fucked my way up to the top,"life is awesome, i confess<c> what i do, i do best<c> you got nothing, i got tested<c> and i passed, yes<c> lay me down tonight in my linen and curls<c> lay me down tonight, riviera girls<c> i fucked my way up to the top<c> this is my show<c> i fucked my way up to the top<c> go, baby, go<c> go, go, go, go, go<c> this is my show<c> go, go, go, go, go<c> this is my show<c> im a dragon, youre a whore<c> dont even know what youre good for<c> mimicking mes a fucking bore<c> to me, but, babe<c> lay me down tonight in my diamonds and pearls<c> tell me songs at night about your favorite girl<c> i fucked my way up to the top<c> this is my show<c> i fucked my way up to the top<c> go, baby, go<c> go, go, go, go, go<c> this is my show<c> go, go, go, go, go<c> this is my show<c> need you, baby, like i breathe you, baby<c> need you, baby, more, more, more, more<c> need you, baby, like i breathe you, baby<c> fuckin need you, baby, more, more, more, more<c> lay me down tonight in my linen and curls<c> lay me down tonight, im your favorite girl<c> i fucked my way up to the top<c> this is my show<c> i fucked my way up to the top<c> go, baby, go<c> go, go, go, go, go<c> this is my show<c> go, go, go, go, go<c> this is my show<c> need you, baby, like i breathe you, baby<c> i need you, baby, more, more, more, more<c> need you, baby, like i breathe you, baby<c> ah, ah<c> ah"
Lana Del Rey,doin time,"summertime and the livins easy<c> bradleys on the microphone with ras mg<c> all the people in the dance will agree<c> that were wellqualified to represent the l.b.c.<c> me, me and louie, we gonna run to the party<c> and dance to the rhythm, it gets harder<c> me and my girl, we got this relationship<c> i love her so bad, but she treats me like shit<c> on lockdown, like a penitentiary<c> she spreads her lovin all over<c> and when she gets home, theres none left for me<c> summertime and the livins easy<c> bradleys on the microphone with ras mg<c> all the people in the dance will agree<c> that were wellqualified to represent the l.b.c.<c> me, me and louie, we gonna run to the party<c> and dance to the rhythm, it gets harder
<c> oh, take this veil from off my eyes<c> my burning sun will, some day, rise<c> so what am i gonna be doin for a while?<c> said im gonna play with myself<c> show them how we come off the shelf<c> summertime and the livins easy<c> bradleys on the microphone with ras mg<c> all the people in the dance will agree<c> that were wellqualified to represent the l.b.c.<c> me, me and louie, we gonna run to the party<c> and dance to the rhythm, it gets harder
<c> evil, weve come to tell you that shes evil, most definitely<c> evil, ornery, scandalous and evil, most definitely<c> the tension, its getting hotter<c> id like to hold her head underwater
<c> summertime and the livins easy<c> bradleys on the microphone with ras mg<c> all the people in the dance will agree<c> that were wellqualified to represent the l.b.c.<c> me, me and louie, we gonna run to the party<c> and dance to the rhythm, it gets harder"
Lana Del Rey,salvatore,"all the lights in miami begin to gleam<c> ruby, blue and green, neon too<c> everything looks better from above, my king<c> like aquamarine, oceans blue<c> ahahahah, ahahahahah<c> cacciatore
ladadadada, ladadadada<c> limousines
ahahahah, ahahahahah<c> ciao, amore<c> ladadadada, ladadadada<c> soft ice cream<c> all the lights are sparkling for you it seems<c> on the downtown scenes, shady blue<c> beatboxing and rapping in the summer rain<c> like a boss, you sang jazz and blues<c> ahahahah, ahahahahah<c> cacciatore
ladadadada, ladadadada<c> limousines
ahahahah, ahahahahah<c> ciao, amore<c> ladadadada, ladadadada<c> soft ice creams<c> the summers wild and ive been waiting for you all this time<c> i adore you, cant you see youre meant for me?<c> the summers hot but ive been cold without you<c> i was so wrong not to doubt your medelln, tangerine dreams<c> catch me if you can, working on my tan<c> salvatore
dying by the hand of a foreign man happily<c> calling out my name in the summer rain<c> ciao, amore<c> salvatore can wait<c> now its time to eat soft ice cream<c> ahahahah, ahahahahah<c> cacciatore
ahahahah, ahahahahah<c> limousines
ahahahah, ahahahah<c> ciao amore<c> ahahahah, ahahahahah<c> soft ice cream"
Lana Del Rey,high by the beach,"high, high<c> high, high<c> boy, look at you lookin at me<c> i know you know how i feel<c> lovin you is hard, bein heres harder<c> you take the wheel<c> i dont wanna do this anymore<c> its so surreal<c> i cant survive<c> if this is all thats real<c> all i wanna do is get high by the beach<c> get high by the beach, get high<c> all i wanna do is get by by the beach<c> get by, baby, baby, byebye<c> the truth is i never bought into your bullshit<c> when you would pay tribute to me cause i know that<c> all i wanted to do was get high by the beach<c> get high, baby, baby, byebye<c> boy, look at you lookin at me<c> i know you dont understand<c> you could be a bad motherfucker<c> but that dont make you a man<c> now youre just another one of my problems<c> because you got out of hand<c> we wont survive<c> were sinkin into the sand<c> all i wanna do is get high by the beach<c> get high by the beach, get high<c> all i wanna do is get by by the beach<c> get by, baby, baby, byebye<c> the truth is i never bought into your bullshit<c> when you would pay tribute to me cause i know that<c> all i wanted to do was get high by the beach<c> get high, baby, baby, byebye<c> lights, camera, accin<c> ill do it on my own<c> dont need your money, money<c> to get me what i want<c> lights, camera, accin<c> ill do it on my own<c> dont need your money, money<c> to get me what i want<c> all i wanna do is get high by the beach<c> get high by the beach, get high<c> all i wanna do is get by by the beach<c> get by, baby, baby, byebye<c> the truth is i never bought into your bullshit<c> when you would pay tribute to me cause i know that<c> all i wanted to do was get high by the beach<c> get high, baby, baby, byebye<c> high
high<c> high
high<c> anyone can start again<c> not through love, but through revenge<c> through the fire, were born again<c> peace by vengeance brings the end"
